Customer_ID_Numeric,Customer_Name,City,State,Region,Last_Purchase,Recency_Days,Num_Orders,Total_Revenue,Total_Profit,Avg_Order_Value,Primary_Category,R_Score,M_Score,Segment
742,Bonnie Hicks,Philadelphia,Pennsylvania,East,2024-12-26,5,1,330.18,142.59,330.18,Clothing & Apparel,5,2,Potential
743,Frank Campbell,Santa Fe,New Mexico,West,2023-05-06,605,1,395.42,98.49,395.42,Accessories,1,3,At_Risk
744,Jennifer Stephens,Phoenix,Arizona,West,2024-09-03,119,1,94.25,25.53,94.25,Clothing & Apparel,4,1,At_Risk
745,John Robles,Baton Rouge,Louisiana,South,2024-06-04,210,1,39.56,9.16,39.56,Clothing & Apparel,4,1,At_Risk
746,David Cohen,Philadelphia,Pennsylvania,East,2023-11-03,424,1,2008.78,360.44,2008.78,Home & Furniture,2,5,High_Value
747,Dr. Ronnie Allen DDS,Aurora,Illinois,Centre,2024-07-23,161,1,929.78,190.12,929.78,Clothing & Apparel,4,4,Champions
748,Jennifer Palmer,Rochester,New York,East,2023-05-12,599,1,398.32,81.8,398.32,Home & Furniture,1,3,At_Risk
749,Thomas Carroll,Topeka,Kansas,Centre,2024-09-28,94,1,148.75,20.55,148.75,Electronics,4,1,At_Risk
750,Brian Newton,Grand Rapids,Michigan,Centre,2023-12-03,394,1,157.08,60.96,157.08,Accessories,3,1,At_Risk
751,Christopher Morris,Burlington,Vermont,East,2024-04-19,256,1,982.18,160.02,982.18,Electronics,3,4,Loyal
752,Steven Williams,Chandler,Arizona,West,2023-08-04,515,1,172.6,33.43,172.6,Accessories,2,1,Lost
753,Gregory Jackson,Missoula,Montana,West,2024-09-06,116,1,1964.68,424.8,1964.68,Home & Furniture,4,5,Champions
754,Mrs. Angela Melton,Santa Fe,New Mexico,West,2024-11-11,50,1,709.34,262.75,709.34,Clothing & Apparel,5,4,Champions
755,Frank King,Manchester,New Hampshire,East,2024-02-14,321,1,123.59,37.1,123.59,Clothing & Apparel,3,1,At_Risk
756,Thomas Hall,Philadelphia,Pennsylvania,East,2023-06-17,563,1,376.67,129.38,376.67,Clothing & Apparel,1,3,At_Risk
757,Stephanie Thompson,Glendale,Arizona,West,2023-07-24,526,1,230.15,62.45,230.15,Clothing & Apparel,1,2,Lost
758,Matthew Andrews,Philadelphia,Pennsylvania,East,2024-03-12,294,1,1528.8,523.68,1528.8,Home & Furniture,3,5,Loyal
759,Gabriel Morris,Sioux Falls,South Dakota,Centre,2024-12-25,6,1,367.34,110.87,367.34,Clothing & Apparel,5,2,Potential
760,Kelly Holmes,Burlington,Vermont,East,2023-08-19,500,1,799.47,150.0,799.47,Home & Furniture,2,4,High_Value
761,Christopher Quinn,Denver,Colorado,West,2023-05-03,608,1,280.46,83.44,280.46,Clothing & Apparel,1,2,Lost
762,Dale Nelson,Billings,Montana,West,2024-01-15,351,1,690.6,231.42,690.6,Home & Furniture,3,4,Loyal
763,Megan Elliott,Montgomery,Alabama,South,2024-10-03,89,1,69.58,14.39,69.58,Home & Furniture,4,1,At_Risk
764,Gary Morris,New York City,New York,East,2024-09-21,101,1,1857.09,213.74,1857.09,Electronics,4,5,Champions
765,Robert Harrison,San Francisco,California,West,2023-07-02,548,1,192.23,18.77,192.23,Electronics,1,1,Lost
766,Mercedes Miller,Rochester,New York,East,2024-10-01,91,1,162.64,69.14,162.64,Clothing & Apparel,4,1,At_Risk
767,Holly Johnson,Augusta,Maine,East,2023-02-01,699,1,288.29,94.39,288.29,Home & Furniture,1,2,Lost
768,Dustin Reyes,Boise,Idaho,West,2023-12-29,368,1,491.22,177.1,491.22,Clothing & Apparel,3,3,Loyal
769,Shelia Mason,San Diego,California,West,2023-05-08,603,1,463.38,70.21,463.38,Electronics,1,3,At_Risk
770,Mark Cameron,Hartford,Connecticut,East,2024-07-12,172,1,289.84,35.79,289.84,Home & Furniture,4,2,Potential
771,Jason Humphrey,Spokane,Washington,West,2023-11-09,418,1,137.24,25.22,137.24,Accessories,2,1,Lost
772,Kimberly Cunningham,Cleveland,Ohio,Centre,2023-07-29,521,1,402.04,58.15,402.04,Electronics,2,3,At_Risk
773,Tyler Tate,Salem,Oregon,West,2024-10-03,89,1,745.8,189.04,745.8,Clothing & Apparel,4,4,Champions
774,Scott Smith,Los Angeles,California,West,2024-12-14,17,1,739.66,100.18,739.66,Electronics,5,4,Champions
775,Angela Clayton,Montpelier,Vermont,East,2024-11-29,32,1,661.74,85.82,661.74,Electronics,5,4,Champions
776,Michael Richard,Topeka,Kansas,Centre,2023-03-27,645,1,581.52,160.91,581.52,Clothing & Apparel,1,3,At_Risk
777,April Baker,Dover,Delaware,East,2023-06-17,563,1,1295.09,153.75,1295.09,Electronics,1,5,High_Value
778,Jessica Benson,Sacramento,California,West,2023-11-20,407,1,827.06,255.84,827.06,Home & Furniture,2,4,High_Value
779,Martin Pope DDS,Columbus,Ohio,Centre,2023-11-25,402,1,49.45,15.49,49.45,Accessories,3,1,At_Risk
780,Tammy Garcia,Missoula,Montana,West,2023-01-13,718,1,1572.16,229.03,1572.16,Electronics,1,5,High_Value
781,Johnny Richardson,Rochester,New York,East,2023-11-12,415,1,1086.32,214.35,1086.32,Electronics,2,5,High_Value
782,Diane Collier,Annapolis,Maryland,East,2024-12-15,16,1,3741.12,341.33,3741.12,Electronics,5,5,Champions
783,Julia Mayer,Augusta,Maine,East,2024-12-29,2,1,551.95,83.5,551.95,Electronics,5,3,Potential
784,Brian Dean,Tallahassee,Florida,South,2024-11-17,44,1,247.7,97.14,247.7,Clothing & Apparel,5,2,Potential
785,Garrett Barker,Kansas City,Missouri,Centre,2023-10-12,446,1,1025.94,182.14,1025.94,Electronics,2,4,High_Value
786,Susan Steele,St. Louis,Missouri,Centre,2023-11-11,416,1,395.71,82.05,395.71,Clothing & Apparel,2,3,At_Risk
787,Courtney Gutierrez,Cincinnati,Ohio,Centre,2023-03-27,645,1,88.85,36.21,88.85,Clothing & Apparel,1,1,Lost
788,Michael Madden,Glendale,Arizona,West,2024-11-05,56,1,1453.74,239.63,1453.74,Electronics,5,5,Champions
789,Veronica Mullen,Savannah,Georgia,South,2023-12-06,391,1,380.92,114.79,380.92,Clothing & Apparel,3,3,Loyal
790,Ryan Elliott,Chandler,Arizona,West,2023-09-17,471,1,220.82,97.51,220.82,Clothing & Apparel,2,2,Lost
791,Angela Hunter,Providence,Rhode Island,East,2024-10-29,63,1,117.32,39.35,117.32,Clothing & Apparel,5,1,At_Risk
792,Sandra Lambert,Sioux Falls,South Dakota,Centre,2023-06-23,557,1,809.87,149.87,809.87,Electronics,1,4,High_Value
793,Frank Miles,Baltimore,Maryland,East,2024-11-26,35,1,3889.2,1033.45,3889.2,Home & Furniture,5,5,Champions
794,Tracy Mcfarland,Boston,Massachusetts,East,2023-01-20,711,1,96.49,37.29,96.49,Accessories,1,1,Lost
795,Dylan Phillips,Missoula,Montana,West,2023-05-21,590,1,217.72,65.05,217.72,Accessories,1,2,Lost
796,William Snyder,Salem,Oregon,West,2024-01-11,355,1,775.98,135.27,775.98,Electronics,3,4,Loyal
797,Keith Vaughn,Salem,Oregon,West,2024-03-11,295,1,1382.7,241.2,1382.7,Electronics,3,5,Loyal
798,David Ryan,Dallas,Texas,South,2023-09-06,482,1,235.67,102.09,235.67,Clothing & Apparel,2,2,Lost
799,Johnathan Cooper,Providence,Rhode Island,East,2024-11-22,39,1,258.51,30.66,258.51,Electronics,5,2,Potential
800,Kathy Silva,Grand Rapids,Michigan,Centre,2024-11-19,42,1,1651.24,405.06,1651.24,Home & Furniture,5,5,Champions
801,Jennifer Williams,Lincoln,Nebraska,Centre,2023-01-26,705,1,649.72,129.05,649.72,Electronics,1,4,High_Value
802,Bryan Booth,Nashville,Tennessee,South,2023-09-26,462,1,61.36,18.89,61.36,Clothing & Apparel,2,1,Lost
803,David Smith,New York City,New York,East,2024-12-10,21,3,2140.45,844.99,713.4833333333332,Clothing & Apparel,5,5,Champions
804,Matthew Hart Jr.,Tuscaloosa,Alabama,South,2024-03-23,283,1,79.48,37.22,79.48,Accessories,3,1,At_Risk
805,Erin Johnson,Baltimore,Maryland,East,2024-06-21,193,1,344.66,107.69,344.66,Accessories,4,2,Potential
806,Michael Black MD,Madison,Wisconsin,Centre,2023-10-30,428,1,728.37,104.66,728.37,Electronics,2,4,High_Value
807,Vincent Oneal,Reno,Nevada,West,2023-11-14,413,1,878.04,304.44,878.04,Clothing & Apparel,2,4,High_Value
808,Pamela Little,Wichita,Kansas,Centre,2023-03-31,641,1,71.89,26.23,71.89,Clothing & Apparel,1,1,Lost
809,James Kelly,Fargo,North Dakota,Centre,2024-02-16,319,1,1580.96,136.94,1580.96,Electronics,3,5,Loyal
810,Vanessa Waters,Miami,Florida,South,2024-11-10,51,1,70.52,18.3,70.52,Clothing & Apparel,5,1,At_Risk
811,Madison Lara,San Diego,California,West,2024-12-08,23,1,1410.84,269.49,1410.84,Home & Furniture,5,5,Champions
812,Craig Brooks,St. Paul,Minnesota,Centre,2023-01-29,702,1,223.68,64.24,223.68,Clothing & Apparel,1,2,Lost
813,Timothy Green,New York City,New York,East,2023-04-12,629,1,3883.6,441.09,3883.6,Electronics,1,5,High_Value
814,Rhonda Green,Salem,Oregon,West,2024-12-18,13,1,662.16,118.08,662.16,Electronics,5,4,Champions
815,John Underwood,Jersey City,New Jersey,East,2023-12-10,387,1,1278.53,162.97,1278.53,Electronics,3,5,Loyal
816,David Haley,Bismarck,North Dakota,Centre,2024-05-26,219,1,2237.04,365.63,2237.04,Electronics,4,5,Champions
817,Derrick Newton,Baltimore,Maryland,East,2024-12-04,27,1,320.83,41.17,320.83,Electronics,5,2,Potential
818,Deborah Waters,Salt Lake City,Utah,West,2023-03-09,663,1,145.94,65.43,145.94,Accessories,1,1,Lost
819,Shannon Wilson,Aurora,Illinois,Centre,2023-07-28,522,2,1980.4,541.1,990.2,Accessories,2,5,High_Value
820,Andrea Gibson,Savannah,Georgia,South,2024-05-30,215,1,363.0,148.8,363.0,Clothing & Apparel,4,2,Potential
821,Michael Kelly,Burlington,Vermont,East,2023-11-07,420,1,248.05,32.52,248.05,Electronics,2,2,Lost
822,James Roman,Chandler,Arizona,West,2024-12-12,19,1,211.44,61.38,211.44,Accessories,5,2,Potential
823,Mark Clark,Providence,Rhode Island,East,2024-11-05,56,2,1517.83,269.29,758.915,Home & Furniture,5,5,Champions
824,Karina Burton,St. Louis,Missouri,Centre,2023-08-11,508,1,33.7,9.87,33.7,Clothing & Apparel,2,1,Lost
825,Juan Costa,Omaha,Nebraska,Centre,2024-10-13,79,1,861.57,364.79,861.57,Clothing & Apparel,4,4,Champions
826,David Manning,San Antonio,Texas,South,2023-12-25,372,2,647.64,273.04,323.82,Accessories,3,4,Loyal
827,David Smith MD,Chandler,Arizona,West,2023-09-30,458,1,46.59,19.79,46.59,Accessories,2,1,Lost
828,Nancy Santiago,Glendale,Arizona,West,2023-07-06,544,1,848.12,271.12,848.12,Clothing & Apparel,1,4,High_Value
829,Cody Berry,Las Vegas,Nevada,West,2023-08-01,518,1,2869.6,966.23,2869.6,Home & Furniture,2,5,High_Value
830,Kenneth Richardson,Wilmington,Delaware,East,2023-11-21,406,1,638.02,166.71,638.02,Clothing & Apparel,2,4,High_Value
831,Jessica Ramirez,St. Louis,Missouri,Centre,2024-08-03,150,1,1075.4,238.04,1075.4,Home & Furniture,4,5,Champions
832,Samuel Holmes DDS,Phoenix,Arizona,West,2024-10-27,65,1,52.43,14.29,52.43,Clothing & Apparel,5,1,At_Risk
833,Joshua Johnson,Philadelphia,Pennsylvania,East,2024-12-02,29,1,1920.72,195.46,1920.72,Electronics,5,5,Champions
834,Nicole Boone,Salt Lake City,Utah,West,2023-10-21,437,1,119.29,42.67,119.29,Clothing & Apparel,2,1,Lost
835,Michelle Salazar,Austin,Texas,South,2023-05-20,591,1,103.25,45.12,103.25,Clothing & Apparel,1,1,Lost
836,Haley Newman,Providence,Rhode Island,East,2023-03-23,649,1,590.28,137.19,590.28,Home & Furniture,1,3,At_Risk
837,Gregory Foley,Montpelier,Vermont,East,2024-08-23,130,1,117.92,18.9,117.92,Electronics,4,1,At_Risk
838,Wesley White,Fargo,North Dakota,Centre,2023-05-13,598,1,614.52,98.46,614.52,Electronics,1,3,At_Risk
839,Jeffrey Thomas,Baltimore,Maryland,East,2023-12-02,395,1,1129.92,211.7,1129.92,Electronics,3,5,Loyal
840,Alyssa Adams,Tallahassee,Florida,South,2023-05-12,599,1,666.48,228.32,666.48,Clothing & Apparel,1,4,High_Value
841,Jonathan Wilson,Virginia Beach,Virginia,South,2023-01-14,717,1,533.35,110.41,533.35,Home & Furniture,1,3,At_Risk
842,Emily Gardner,Nashua,New Hampshire,East,2023-11-24,403,1,488.63,70.68,488.63,Electronics,3,3,Loyal
843,Steven Mills,Fort Wayne,Indiana,Centre,2023-11-03,424,1,175.59,86.45,175.59,Accessories,2,1,Lost
844,Rita Lopez,Burlington,Vermont,East,2024-10-25,67,1,970.41,102.74,970.41,Electronics,5,4,Champions
845,Zoe Lee,Spokane,Washington,West,2023-08-28,491,1,53.47,10.3,53.47,Accessories,2,1,Lost
846,Mrs. Mary Bennett,Knoxville,Tennessee,South,2023-05-19,592,1,1181.12,354.1,1181.12,Home & Furniture,1,5,High_Value
847,Colton Long,Tampa,Florida,South,2024-04-20,255,1,1047.96,261.19,1047.96,Clothing & Apparel,3,5,Loyal
848,Kimberly Hall,Las Vegas,Nevada,West,2023-02-17,683,1,1401.26,344.75,1401.26,Home & Furniture,1,5,High_Value
849,Crystal Meyers,Cincinnati,Ohio,Centre,2023-05-05,606,1,1304.64,110.4,1304.64,Electronics,1,5,High_Value
850,Douglas Simmons,Detroit,Michigan,Centre,2024-11-06,55,1,1363.14,313.22,1363.14,Home & Furniture,5,5,Champions
851,Miss Lisa Anderson,Orlando,Florida,South,2024-03-07,299,1,362.07,74.01,362.07,Clothing & Apparel,3,2,At_Risk
852,Joseph Harris,Los Angeles,California,West,2023-01-28,703,1,350.47,101.47,350.47,Clothing & Apparel,1,2,Lost
853,Mark Davis,Santa Fe,New Mexico,West,2024-03-11,295,1,130.79,11.11,130.79,Electronics,3,1,At_Risk
854,Timothy Hart,St. Louis,Missouri,Centre,2023-03-05,667,1,499.48,66.14,499.48,Home & Furniture,1,3,At_Risk
855,Barbara Hughes,Providence,Rhode Island,East,2024-02-03,332,1,631.9,121.72,631.9,Electronics,3,4,Loyal
856,Mary Miller,Wilmington,Delaware,East,2023-02-25,675,1,222.07,26.11,222.07,Electronics,1,2,Lost
857,John Gonzales,Jersey City,New Jersey,East,2024-03-25,281,2,93.26,28.53,46.63,Accessories,3,1,At_Risk
858,Sara Hunt,Boise,Idaho,West,2024-04-10,265,1,793.2,254.54,793.2,Home & Furniture,3,4,Loyal
859,Eduardo Prince,Spokane,Washington,West,2023-08-27,492,1,209.85,91.73,209.85,Clothing & Apparel,2,2,Lost
860,Joseph Gonzalez,Reno,Nevada,West,2024-12-15,16,1,414.28,65.27,414.28,Home & Furniture,5,3,Potential
861,Katie Briggs,Nashua,New Hampshire,East,2024-10-30,62,1,144.3,30.08,144.3,Clothing & Apparel,5,1,At_Risk
862,Martin James,Columbia,South Carolina,South,2024-07-10,174,1,216.3,50.69,216.3,Accessories,4,2,Potential
863,Scott Ramos,San Francisco,California,West,2024-05-25,220,1,981.26,161.35,981.26,Home & Furniture,4,4,Champions
864,Carrie Dougherty,Detroit,Michigan,Centre,2024-03-11,295,1,308.76,134.02,308.76,Clothing & Apparel,3,2,At_Risk
865,Susan Howe,Reno,Nevada,West,2023-07-02,548,1,720.94,135.58,720.94,Home & Furniture,1,4,High_Value
866,Kelli Smith,Philadelphia,Pennsylvania,East,2023-08-12,507,1,197.32,58.43,197.32,Accessories,2,2,Lost
867,Luke Adams,Chandler,Arizona,West,2023-03-02,670,1,100.13,31.32,100.13,Accessories,1,1,Lost
868,Sara Ruiz,Billings,Montana,West,2023-11-19,408,1,496.89,133.52,496.89,Accessories,2,3,At_Risk
869,Shannon Pena,Baltimore,Maryland,East,2023-06-09,571,1,779.65,183.53,779.65,Home & Furniture,1,4,High_Value
870,Kayla Beard,Aurora,Illinois,Centre,2024-11-08,53,1,710.52,260.33,710.52,Clothing & Apparel,5,4,Champions
871,Emily Rodriguez,Nashville,Tennessee,South,2023-11-23,404,1,450.5,60.46,450.5,Home & Furniture,2,3,At_Risk
872,Raymond Lopez,Reno,Nevada,West,2024-07-10,174,1,533.6,74.94,533.6,Electronics,4,3,Potential
873,Laura Chang,Minneapolis,Minnesota,Centre,2024-08-22,131,1,852.67,194.93,852.67,Home & Furniture,4,4,Champions
874,Richard Simmons,Grand Rapids,Michigan,Centre,2023-06-20,560,1,911.0,173.52,911.0,Electronics,1,4,High_Value
875,Samantha Moore,Cheyenne,Wyoming,West,2023-11-10,417,1,644.86,101.3,644.86,Home & Furniture,2,4,High_Value
876,Jennifer Arnold,Albuquerque,New Mexico,West,2023-05-16,595,1,515.43,79.49,515.43,Home & Furniture,1,3,At_Risk
877,Jackson Nguyen,Portland,Oregon,West,2023-03-20,652,1,319.29,89.08,319.29,Clothing & Apparel,1,2,Lost
878,Diana Allen,Virginia Beach,Virginia,South,2024-12-17,14,1,344.5,84.69,344.5,Clothing & Apparel,5,2,Potential
879,Albert Gonzalez,San Francisco,California,West,2024-04-30,245,1,908.47,130.73,908.47,Electronics,4,4,Champions
880,Paul Rhodes,Tampa,Florida,South,2023-04-05,636,1,647.4,203.83,647.4,Clothing & Apparel,1,4,High_Value
881,Nicole Sullivan,San Jose,California,West,2024-11-23,38,1,482.64,226.69,482.64,Accessories,5,3,Potential
882,Ian Peterson,Salt Lake City,Utah,West,2023-09-06,482,1,1215.28,274.46,1215.28,Home & Furniture,2,5,High_Value
883,Anna Butler,Philadelphia,Pennsylvania,East,2024-10-20,72,1,3147.44,491.72,3147.44,Home & Furniture,5,5,Champions
884,Ashley Sanchez,Casper,Wyoming,West,2024-07-01,183,1,1023.12,354.16,1023.12,Clothing & Apparel,4,4,Champions
885,Charles Garcia,Boston,Massachusetts,East,2024-06-15,199,1,272.12,96.08,272.12,Clothing & Apparel,4,2,Potential
886,Jacqueline Robinson,Portland,Oregon,West,2023-07-26,524,1,91.54,24.01,91.54,Accessories,1,1,Lost
887,Kimberly Gray,Chicago,Illinois,Centre,2023-01-29,702,1,1037.72,129.99,1037.72,Electronics,1,4,High_Value
888,Thomas Flynn,Philadelphia,Pennsylvania,East,2023-11-16,411,1,620.7,232.72,620.7,Clothing & Apparel,2,3,At_Risk
889,Joseph Schneider,Nashua,New Hampshire,East,2023-11-20,407,1,1436.8,336.4,1436.8,Clothing & Apparel,2,5,High_Value
890,Jessica Anderson,Dover,Delaware,East,2023-09-21,467,2,780.4300000000001,242.78000000000003,390.215,Accessories,2,4,High_Value
891,Andrew Scott,New Orleans,Louisiana,South,2023-05-28,583,1,150.75,24.08,150.75,Home & Furniture,1,1,Lost
892,Kaitlyn Baker,Nashua,New Hampshire,East,2024-02-07,328,1,1273.56,382.05,1273.56,Home & Furniture,3,5,Loyal
893,Amy Johnston,Sacramento,California,West,2023-09-22,466,1,62.78,18.21,62.78,Accessories,2,1,Lost
894,James Moss,Las Vegas,Nevada,West,2024-11-29,32,1,241.71,54.94,241.71,Accessories,5,2,Potential
895,Alexis Benson,Boston,Massachusetts,East,2023-11-17,410,1,359.23,92.97,359.23,Clothing & Apparel,2,2,Lost
896,Jennifer Hardy,Bismarck,North Dakota,Centre,2023-05-04,607,1,370.96,134.15,370.96,Clothing & Apparel,1,3,At_Risk
897,Lindsay Andrade,Tampa,Florida,South,2024-05-14,231,1,122.66,14.9,122.66,Electronics,4,1,At_Risk
898,Donald Blankenship,Milwaukee,Wisconsin,Centre,2024-10-26,66,1,375.92,89.95,375.92,Accessories,5,3,Potential
899,Anthony Stevenson,Colorado Springs,Colorado,West,2024-08-16,137,1,641.19,284.82,641.19,Clothing & Apparel,4,4,Champions
900,Katherine Larson,Spokane,Washington,West,2024-12-23,8,1,722.8,64.35,722.8,Electronics,5,4,Champions
901,Carlos Richards,Wilmington,Delaware,East,2024-05-31,214,1,97.3,24.6,97.3,Clothing & Apparel,4,1,At_Risk
902,Aaron Boyd,Houston,Texas,South,2024-12-12,19,1,773.07,251.96,773.07,Home & Furniture,5,4,Champions
903,Michael Grant,Virginia Beach,Virginia,South,2024-10-12,80,1,1024.8,460.97,1024.8,Clothing & Apparel,4,4,Champions
904,Amy Thomas,Jackson,Mississippi,South,2024-01-14,352,1,555.22,208.6,555.22,Clothing & Apparel,3,3,Loyal
905,Jacob Duncan,San Diego,California,West,2023-10-11,447,1,709.98,155.26,709.98,Accessories,2,4,High_Value
906,Timothy Garner,Casper,Wyoming,West,2024-04-23,252,1,695.73,202.02,695.73,Clothing & Apparel,3,4,Loyal
907,Megan French,Phoenix,Arizona,West,2023-02-09,691,1,667.95,231.77,667.95,Accessories,1,4,High_Value
908,Christina Rivera,Indianapolis,Indiana,Centre,2024-08-01,152,1,216.87,66.85,216.87,Clothing & Apparel,4,2,Potential
909,Jeremiah Brown,Atlanta,Georgia,South,2024-03-21,285,1,1406.55,231.35,1406.55,Home & Furniture,3,5,Loyal
910,Austin Patton,Memphis,Tennessee,South,2024-10-27,65,1,77.73,22.74,77.73,Clothing & Apparel,5,1,At_Risk
911,Shawn Thompson,Manchester,New Hampshire,East,2024-12-24,7,1,113.39,13.86,113.39,Electronics,5,1,At_Risk
912,Justin White,Burlington,Vermont,East,2024-11-03,58,1,1226.3,157.1,1226.3,Electronics,5,5,Champions
913,Deborah Edwards,Detroit,Michigan,Centre,2023-09-22,466,1,1587.52,666.74,1587.52,Clothing & Apparel,2,5,High_Value
914,Mark Montgomery,Springfield,Illinois,Centre,2023-05-12,599,1,273.36,50.41,273.36,Accessories,1,2,Lost
915,Kimberly Anderson,Philadelphia,Pennsylvania,East,2024-03-11,295,1,2084.6,314.01,2084.6,Electronics,3,5,Loyal
916,Krystal Pugh,Portland,Oregon,West,2023-11-20,407,1,2146.59,266.93,2146.59,Electronics,2,5,High_Value
917,Melissa Moore,Rochester,New York,East,2024-08-22,131,2,1864.6,326.70000000000005,932.3,Electronics,4,5,Champions
918,Shawn Roberson,New Haven,Connecticut,East,2024-11-30,31,1,1225.46,327.54,1225.46,Home & Furniture,5,5,Champions
919,Christopher Harrison,Huntsville,Alabama,South,2024-10-27,65,2,592.75,90.22,296.375,Accessories,5,3,Potential
920,Melissa Ortiz,Springfield,Illinois,Centre,2024-11-08,53,1,1028.65,135.0,1028.65,Home & Furniture,5,4,Champions
921,Steven Cardenas,Montpelier,Vermont,East,2024-07-23,161,1,835.34,148.99,835.34,Home & Furniture,4,4,Champions
922,Johnny Hernandez,Worcester,Massachusetts,East,2023-11-30,397,1,536.9,81.11,536.9,Electronics,3,3,Loyal
923,Andrea Hurst,Topeka,Kansas,Centre,2023-08-04,515,1,509.98,95.96,509.98,Home & Furniture,2,3,At_Risk
924,Stephen Jones,Newark,New Jersey,East,2023-11-02,425,1,404.84,95.94,404.84,Clothing & Apparel,2,3,At_Risk
925,Donna Chavez,Fort Smith,Arkansas,South,2024-11-18,43,1,185.37,74.65,185.37,Accessories,5,1,At_Risk
926,Angela Johnson,Chicago,Illinois,Centre,2024-07-23,161,1,230.02,78.71,230.02,Clothing & Apparel,4,2,Potential
927,Megan Brown,Fargo,North Dakota,Centre,2023-10-20,438,1,273.42,109.39,273.42,Clothing & Apparel,2,2,Lost
928,Lauren Johnson,Boise,Idaho,West,2024-02-17,318,1,2319.78,489.12,2319.78,Home & Furniture,3,5,Loyal
929,Amy Williams,Cincinnati,Ohio,Centre,2023-09-10,478,1,340.36,149.28,340.36,Clothing & Apparel,2,2,Lost
930,Tracey White,Fort Smith,Arkansas,South,2023-03-07,665,1,390.5,116.69,390.5,Clothing & Apparel,1,3,At_Risk
931,Shawn Farley,Albuquerque,New Mexico,West,2023-12-20,377,1,1462.74,265.52,1462.74,Electronics,3,5,Loyal
932,James Rodriguez,Burlington,Vermont,East,2024-09-19,103,1,3550.44,621.11,3550.44,Electronics,4,5,Champions
933,Eric Davis,Jersey City,New Jersey,East,2023-03-08,664,1,1580.16,291.69,1580.16,Electronics,1,5,High_Value
934,Chad Palmer,Cleveland,Ohio,Centre,2023-02-20,680,1,212.32,39.29,212.32,Electronics,1,2,Lost
935,Mark Church,Sioux Falls,South Dakota,Centre,2023-07-05,545,1,1495.36,155.86,1495.36,Electronics,1,5,High_Value
936,John Johnson,Colorado Springs,Colorado,West,2024-05-19,226,1,451.58,223.37,451.58,Accessories,4,3,Potential
